episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
646,14,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.008459994372039785,0.050353337079286575,0,23,0.5897435897435898,6.788624999899184,0.6714658205128207,0.591125,0.9337714000000001,0.8269262564102564,0.798625,0.9408166,8.287017076822261,61.285584000870585,
647,14,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,1,0,goal_reached,46,64.22539674441613,57.0087712549569,0.0,0.8876359531389479,0.8876359531389479,7.796875,0.057320393820075276,0.3682483732700348,0.005772367107328575,0.042178068310022354,0,7,0.15217391304347827,13.21158299833769,0.655833304347826,0.5944164999999999,0.8346255,0.8182427391304347,0.804729,0.8851979999999999,14.685659041815951,71.00108299709973,
648,14,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,1,0,goal_reached,45,63.63961030678923,57.0087712549569,0.0,0.8958064164776173,0.8958064164776173,1.0,0.006579609182865724,0.15740740299224854,0.007085848203745015,0.07175484299659729,0,5,0.1111111111111111,169.17329100033385,0.6241721777777779,0.570333,0.8743333999999998,0.8031749333333335,0.792375,0.8630916000000001,170.60063811144497,67.27054099974339,
649,14,ppo_shield,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,28,30.899494936611667,28.861739379323623,0.0,0.9340521402868115,0.9340521402868115,1.0,0.0,0.0,0.015940986727044665,0.20385295152664185,0,21,0.75,9.763624999322928,0.6569211071428571,0.5954585,0.9545336499999999,0.8158288571428571,0.8015205000000001,0.8866499,11.236374963608643,43.25620800227625,
650,14,ppo_shield,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,29,40.59797974644666,28.861739379323623,0.0,0.710915655399078,0.710915655399078,1.399993896484375,0.0,0.0,2.2060034139271027e-06,2.811259400914423e-05,0,11,0.3793103448275862,6.436416999349603,0.6391134827586206,0.568042,0.9478587999999998,0.8086235517241378,0.796041,0.8726082,7.8841540338323615,43.89224999977159,
651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,1,0,goal_reached,53,73.29646455628159,56.85068161420758,0.0,0.7756265183916761,0.7756265183916761,2.1968994140625,0.08287965536065814,0.43769291043281555,0.10914535137117437,0.40399104356765747,0,15,0.2830188679245283,12.161624999862397,0.6383286603773585,0.567083,0.9448087999999998,0.8014874339622643,0.792708,0.8710251999999999,13.60144109420202,79.80037500237813,
652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,1,0,goal_reached,44,60.56854249492376,56.85068161420758,0.0,0.9386172965772163,0.9386172965772163,1.0,0.007064471311039395,0.16512343287467957,0.1028297756998912,0.44463858008384705,0,6,0.13636363636363635,8.002416998351691,0.6571127045454546,0.5762295,0.9285643,0.8083825681818181,0.7955,0.8875044,9.467912271078964,67.35516600019764,
653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,1,0,goal_reached,38,50.84062043356592,38.63935817272331,0.0,0.7600095719369485,0.7600095719369485,1.0,0.0,0.0,0.04531899313446557,0.21380853652954102,0,26,0.6842105263157895,9.967291000066325,0.6309145526315788,0.574417,0.8787025499999997,0.8132753421052632,0.7971250000000001,0.8649857999999999,11.411480894803166,57.45162500170409,
654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.014527529176599118,0.1144738495349884,0,23,0.5897435897435898,6.563708000612678,0.6465768461538463,0.589542,0.9163375,0.8021495897435899,0.795583,0.8684499999999999,8.012434436510114,59.27812500158325,
655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,1,0,goal_reached,45,61.56854249492377,38.63935817272331,0.0,0.6275827980808393,0.6275827980808393,1.0,0.0,0.0,0.2039058553236531,0.4455997943878174,0,26,0.5777777777777777,8.926332999180886,0.5687009333333333,0.551292,0.6719421999999998,0.7946462222222225,0.784542,0.8774079999999999,10.289680154736443,63.97899999865331,
656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.025807723197885934,0.07541637122631073,0,23,0.5897435897435898,6.788624999899184,0.6455010769230769,0.591667,0.8954205000000002,0.8056015384615384,0.794875,0.8923128,8.2397276152838,59.44804200044018,
657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,1,0,goal_reached,44,60.982756057296854,56.22277118748239,0.0,0.9219453960830799,0.9219453960830799,9.799957275390625,0.06591648895086513,0.43711408972740173,0.005727794232787543,0.05298880487680435,0,6,0.13636363636363635,13.21158299833769,0.6051601136363636,0.5648335,0.7794356,0.7893484318181817,0.7799165,0.8781124,14.606091543792235,64.09504199837102,
658,15,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,0,0,max_steps,200,238.93607486307118,56.22277118748239,2.23606797749979,0.0,0.22594622114270999,1.0,0.0032822001558631213,0.036651235073804855,0.3306980765714656,0.4945417642593384,0,144,0.72,169.17329100033385,0.5759656400000001,0.5560205,0.7044298,0.78601095,0.7744795,0.87088395,170.53526759033383,284.02441700018244,
659,15,ppo_shield,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,1,0,goal_reached,27,29.899494936611667,27.892651361962706,0.0,0.9328803520292378,0.9328803520292378,1.0,0.0,0.0,5.112723318787875e-06,4.477057154872455e-05,0,20,0.7407407407407407,9.763624999322928,0.5915278148148149,0.561875,0.7388833,0.7954505555555555,0.783875,0.8676418,11.150603369693298,39.02379200007999,
660,15,ppo_shield,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,1,0,goal_reached,27,38.18376618407357,27.892651361962706,0.0,0.7304845527154081,0.7304845527154081,1.399993896484375,0.0,0.0,0.015876132896000428,0.07022596895694733,0,10,0.37037037037037035,6.436416999349603,0.5714383703703704,0.559167,0.6677214,0.7877500740740742,0.779792,0.8248295,7.795605443794048,38.274541999271605,
661,16,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,1,0,goal_reached,46,61.325901807804485,53.150729063673246,0.0,0.8666929877402823,0.8666929877402823,2.79998779296875,0.11792831661358,0.48476073145866394,0.13368990448655863,0.4838483929634094,0,13,0.2826086956521739,12.161624999862397,0.6029900217391304,0.567896,0.8258442500000001,0.7899040652173912,0.7763329999999999,0.8544795000000001,13.554519086818917,66.86729200009722,
662,16,ppo_shield,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,1,0,goal_reached,44,59.325901807804485,53.150729063673246,0.0,0.8959110176843721,0.8959110176843721,1.0,0.0036694096194373237,0.16512343287467957,0.09770747488963237,0.4967581033706665,0,9,0.20454545454545456,8.002416998351691,0.6144365454545454,0.578271,0.83991875,0.800762340909091,0.7838335000000001,0.87698475,9.417615884715328,65.16091599769425,
663,16,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,0.029217117656003776,0.03799057751893997,0,200,1.0,9.967291000066325,0.5874593300000001,0.56,0.7300472999999997,0.79955289,0.785979,0.8811089999999999,11.354303220066324,289.6167090002564,
664,16,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.004137634565144093,0.042966607958078384,0,25,0.6410256410256411,6.563708000612678,0.5843461282051282,0.563292,0.6678122000000002,0.7987414871794872,0.783959,0.8878327,7.946795615997294,56.23445899982471,
665,16,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,0.010510230432287673,0.011188806034624577,0,200,1.0,8.926332999180886,0.595918725,0.5673539999999999,0.77206875,0.7968987049999999,0.7841875,0.8809326999999999,10.319150429180887,291.0591250001744,
666,16,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.00030301132760478434,0.0017705871723592281,0,25,0.6410256410256411,6.788624999899184,0.567473282051282,0.547291,0.6474250000000001,0.7884989487179487,0.774125,0.8826628000000001,8.144597230668415,55.09462500049267,
667,16,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,1,0,goal_reached,44,61.396969619669946,53.009433122794285,0.0,0.8633884286336418,0.8633884286336418,7.796875,0.062058468245797686,0.471450537443161,0.0453372366786549,0.6106453537940979,0,8,0.18181818181818182,13.21158299833769,0.5778114545454546,0.5569999999999999,0.68857945,0.8032840909090908,0.7886040000000001,0.8846152,14.592678543792236,63.37524999980815,
668,16,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,1,0,goal_reached,43,60.811183182043045,53.009433122794285,0.0,0.8717053401856429,0.8717053401856429,1.0,0.0008329826153137467,0.036651235073804855,0.0006160461238434573,0.0037280365359038115,0,6,0.13953488372093023,169.17329100033385,0.5816162558139535,0.560167,0.6806169,0.8150456046511628,0.799042,0.8884289000000001,170.56995286079896,62.66404100097134,
669,16,ppo_shield,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,1,0,goal_reached,28,36.2842712474619,27.16615541441225,0.0,0.7487033494247878,0.7487033494247878,1.0,0.0,0.0,0.07918346413368023,0.24248985946178436,0,16,0.5714285714285714,9.763624999322928,0.5915803928571428,0.5568955,0.7394874999999999,0.8034582857142858,0.7973125000000001,0.8803831,11.158663677894356,40.70825000235345,
670,16,ppo_shield,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,1,0,goal_reached,27,38.18376618407357,27.16615541441225,0.0,0.7114582486036498,0.7114582486036498,1.0,0.002514605277350971,0.07040894776582718,7.199260069038902e-09,5.245885859039845e-08,0,12,0.4444444444444444,6.436416999349603,0.5832978518518518,0.56725,0.6839838,0.803486037037037,0.785916,0.8744625,7.8232008882384925,39.03412500221748,
671,17,ppo_shield,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,1,0,goal_reached,52,70.22539674441613,54.405882034941776,0.0,0.7747322842895549,0.7747322842895549,2.0,0.07450355005995282,0.43769291043281555,0.06039127909528815,0.29944318532943726,0,17,0.3269230769230769,12.161624999862397,0.6154374423076923,0.5751665,0.8105311,0.8063749807692309,0.79175,0.8786038,13.58343742293932,77.25662500160979,
672,17,ppo_shield,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,1,0,goal_reached,44,61.39696961966995,54.405882034941776,0.0,0.8861330188112669,0.8861330188112669,1.0,0.006901577073666784,0.16512343287467957,0.10969012180631955,0.3866150677204132,0,7,0.1590909090909091,8.002416998351691,0.5849469090909091,0.563583,0.6958267499999999,0.7917367272727273,0.7804584999999999,0.8634162000000001,9.379100634715329,63.18570800067391,
673,17,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,9,45,2,0.0,0.0,1,0,goal_reached,35,47.42640687119283,34.713109915419565,0.0,0.7319363242022152,0.7319363242022152,1.0,0.0,0.0,0.10071793589371358,0.49594223499298096,0,23,0.6571428571428571,9.967291000066325,0.5889024285714286,0.564666,0.7283793000000001,0.8035845142857143,0.784,0.9084249,11.359777942923468,50.79545899934601,
674,17,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,9,45,2,0.0,0.0,1,0,goal_reached,39,53.083261120685215,34.713109915419565,0.0,0.6539370261465104,0.6539370261465104,2.79998779296875,0.0,0.0,0.10732531374912072,0.38656720519065857,0,23,0.5897435897435898,6.563708000612678,0.5798022820512821,0.558792,0.6659875000000002,0.7981154102564104,0.782666,0.8638874999999999,7.94162569292037,56.00608399981866,
675,17,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,0,0,max_steps,200,249.70562748477192,34.713109915419565,2.23606797749979,0.0,0.13006131365581805,1.0,0.0,0.0,0.3326990082695654,0.47198015451431274,0,151,0.755,8.926332999180886,0.62322294,0.5746665,0.8446836499999999,0.8094203950000001,0.794896,0.8817981999999998,10.358976334180886,300.0467919991934,
676,17,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,0.014335566775937676,0.04946291446685791,0,21,0.6,6.788624999899184,0.6375643142857143,0.570667,0.8906713999999993,0.8062594857142857,0.79275,0.8784337999999999,8.232448799899185,53.014834000350675,
677,17,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,0,0,max_steps,200,251.36248173426432,53.150729063673246,1.0,0.0,0.2074722078802755,8.39996337890625,0.02825187242112646,0.43788570165634155,0.3673564417407535,0.4974871575832367,0,131,0.655,13.21158299833769,0.63143962,0.5829584999999999,0.82858365,0.8141830849999999,0.7972915,0.8933502999999999,14.65720570333769,303.3013749991369,
678,17,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,1,0,goal_reached,41,57.56854249492377,53.150729063673246,0.0,0.9232599395470178,0.9232599395470178,1.399993896484375,0.0,0.0,0.000515124648662398,0.0027176842559129,0,3,0.07317073170731707,169.17329100033385,0.6333435609756098,0.588875,0.797458,0.8208394634146341,0.7995,0.892917,170.6274740247241,62.5289999989036,
679,17,ppo_shield,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,1,0,goal_reached,23,25.899494936611667,24.041630560342615,0.0,0.92826638585748,0.92826638585748,1.0,0.0,0.0,0.004459738757563335,0.04726356267929077,0,16,0.6956521739130435,9.763624999322928,0.6254056521739131,0.597208,0.7634538,0.8139674347826087,0.798166,0.8837047,11.20299808627945,34.73137499895529,
680,17,ppo_shield,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,0,0,max_steps,200,249.29141392239885,24.041630560342615,2.23606797749979,0.0,0.08747017091262763,1.399993896484375,0.0,0.0,0.3976012411029168,0.4769144058227539,0,166,0.83,6.436416999349603,0.625096695,0.5813545,0.8306669999999999,0.8137546049999999,0.7975625,0.8905041499999999,7.875268299349603,301.5317089993914,
681,18,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,1,0,goal_reached,54,71.81118318204304,57.62811813689564,0.0,0.8024950374485127,0.8024950374485127,2.0,0.10074704807590354,0.4822530746459961,0.05627714167528495,0.36010509729385376,0,16,0.2962962962962963,12.161624999862397,0.6305517407407407,0.5900005,0.7975625999999999,0.8140917962962965,0.803354,0.8677038499999999,13.606268536899433,81.6829579998739,
682,18,ppo_shield,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,1,0,goal_reached,45,60.740115370177584,57.62811813689564,0.0,0.9487653717100134,0.9487653717100134,1.0,0.007107990591422371,0.16512343287467957,0.0011818766816249831,0.00898263230919838,0,8,0.17777777777777778,8.002416998351691,0.6829379777777778,0.612625,0.9758832,0.8283277777777778,0.799,0.9090581999999999,9.513682753907247,71.1965419977787,
683,18,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.0,0.0,0.15718339867540945,0.4836573600769043,0,20,0.5405405405405406,9.967291000066325,0.6422241351351351,0.585583,0.8782247999999998,0.843935945945946,0.820542,0.9490255999999999,11.453451081147406,57.712207999429666,
684,18,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.03876123986687331,0.16712267696857452,0,20,0.5405405405405406,6.563708000612678,0.6322556216216217,0.585292,0.8056909999999999,0.808445945945946,0.787625,0.8835078,8.004409568180245,56.022000000666594,
685,18,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,1,0,goal_reached,37,48.18376618407354,37.12142238654117,0.0,0.7704134675718048,0.7704134675718048,1.0,0.0,0.0,0.09274005637609041,0.35727259516716003,0,25,0.6756756756756757,8.926332999180886,0.6305687027027027,0.589792,0.7981834,0.8131644324324325,0.798459,0.8860248,10.370066134316023,56.20704199827742,
686,18,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.07943153999174953,0.46243220567703247,0,20,0.5405405405405406,6.788624999899184,0.6336936756756756,0.57275,0.9398417999999995,0.798893,0.786959,0.8747579999999999,8.22121167557486,55.559332999109756,
687,18,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,1,0,goal_reached,46,64.22539674441614,56.72741841473134,0.0,0.8832552431007491,0.8832552431007491,9.799957275390625,0.07644634143984382,0.43711408972740173,0.045614672054017466,0.32548972964286804,0,6,0.13043478260869565,13.21158299833769,0.6557572826086957,0.6050420000000001,1.0181035,0.8078487391304349,0.791542,0.88689625,14.67518902007682,70.4567920001864,
688,18,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,1,0,goal_reached,43,58.325901807804485,56.72741841473134,0.0,0.9725939360810834,0.9725939360810834,1.0,0.0035774409770965576,0.15740740299224854,0.13786981195971748,0.45984840393066406,0,6,0.13953488372093023,169.17329100033385,0.6449613720930234,0.595,0.8553625,0.8121221395348838,0.799166,0.8809837,170.63037451196178,65.62662500073202,
689,18,ppo_shield,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,0,0,max_steps,200,244.73506473629476,28.160255680657446,3.605551275463989,0.0,0.10033177890406295,1.0,0.0,0.0,0.3332734774830679,0.4518909156322479,0,172,0.86,9.763624999322928,0.641471635,0.593646,0.8443457999999994,0.818257085,0.802271,0.8937163499999999,11.22335371932293,306.0855830008222,
690,18,ppo_shield,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,1,0,goal_reached,28,39.18376618407357,28.160255680657446,0.0,0.7186714913612188,0.7186714913612188,1.399993896484375,0.0,0.0,0.003931255729450496,0.024322129786014557,0,10,0.35714285714285715,6.436416999349603,0.6317291785714286,0.588354,0.8264085499999999,0.8156324642857141,0.8038125,0.8645311499999999,7.883778642206746,42.47583400137955,
691,19,ppo_shield,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,1,0,goal_reached,56,73.81118318204304,57.38466694161429,0.0,0.7774522026030193,0.7774522026030193,2.0,0.07432111926180751,0.45891204476356506,0.11290038542327427,0.4851455092430115,0,20,0.35714285714285715,12.161624999862397,0.6334620892857143,0.5839375,0.81710425,0.8129026250000001,0.799458,0.8791875,13.607989714148111,84.94733299812651,
