hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,41,49,2,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,43,48,2,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,44,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,45,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,46,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,47,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,49,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,50,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,52,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,53,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,54,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,56,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,57,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,58,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,59,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,61,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,62,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,63,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,64,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,65,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,67,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,68,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,70,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,71,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,72,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,74,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,75,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,76,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,77,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,79,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,80,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,81,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,82,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,83,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,85,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,86,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,88,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,89,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,90,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,92,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,93,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,94,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,95,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,97,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,98,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,99,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,100,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,101,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,103,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,104,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,106,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,107,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,108,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,110,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,111,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,112,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,113,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,115,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,116,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,117,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,118,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,119,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,121,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,122,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,124,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,125,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,126,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,128,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,129,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,130,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,131,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,133,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,134,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,135,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,136,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,137,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,139,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,140,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,142,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,143,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,144,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,146,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,147,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,148,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,149,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,151,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,152,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,153,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,154,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,155,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,157,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,158,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,160,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,161,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,162,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,164,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,165,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,166,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,167,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,169,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,170,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,171,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,172,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,173,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,175,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,176,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,178,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,179,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,180,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,182,49,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,183,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,184,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,185,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,187,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,188,48,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,189,49,1,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,190,48,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,191,47,0,shield_intervention,loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,193,48,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,194,49,2,shield_intervention,negative_progress+loop_prevention
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,196,48,3,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,197,48,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,198,47,4,shield_intervention,negative_progress
moderate,41972,1455,45,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,200,49,4,shield_intervention,negative_progress
